customer_id,date,amount,category,channel,recurring_flag
13,2025-03-09 00:00:00,-1620,food,direct_debit,0
13,2025-01-30 00:00:00,-255,rent,card,1
13,2025-03-26 00:00:00,-595,rent,direct_debit,1
13,2025-01-08 00:00:00,-1229,rent,transfer,1
13,2025-02-15 00:00:00,-410,rent,card,1
13,2025-03-17 00:00:00,-1701,food,direct_debit,0
13,2025-03-31 00:00:00,-1921,food,direct_debit,0
13,2025-01-04 00:00:00,-1484,shopping,transfer,0
13,2025-03-14 00:00:00,-341,travel,direct_debit,0
13,2025-01-25 00:00:00,-1160,subscriptions,transfer,1
13,2025-01-23 00:00:00,-127,subscriptions,card,1
13,2025-01-08 00:00:00,-1282,rent,card,1
13,2025-01-03 00:00:00,-1028,travel,card,0
13,2025-02-12 00:00:00,-462,travel,card,0
13,2025-02-13 00:00:00,-413,shopping,transfer,0
13,2025-01-08 00:00:00,5504,salary,card,1
13,2025-03-17 00:00:00,-1928,shopping,card,0
13,2025-01-15 00:00:00,-1812,travel,transfer,0
13,2025-01-10 00:00:00,-1492,food,direct_debit,0
14,2025-03-17 00:00:00,4832,salary,transfer,1
14,2025-02-08 00:00:00,-329,food,card,0
14,2025-02-25 00:00:00,-1047,shopping,direct_debit,0
14,2025-02-10 00:00:00,-1498,rent,direct_debit,1
14,2025-03-30 00:00:00,-1661,travel,transfer,0
14,2025-01-29 00:00:00,-1256,shopping,card,0
14,2025-02-18 00:00:00,-1553,food,direct_debit,0
14,2025-02-07 00:00:00,-413,rent,direct_debit,1
14,2025-01-01 00:00:00,-1992,shopping,direct_debit,0
14,2025-02-20 00:00:00,-116,travel,card,0
14,2025-03-19 00:00:00,-1936,food,direct_debit,0
14,2025-01-29 00:00:00,-1208,shopping,card,0
14,2025-03-05 00:00:00,-728,rent,direct_debit,1
14,2025-01-10 00:00:00,-760,rent,transfer,1
14,2025-01-22 00:00:00,-1863,shopping,card,0
14,2025-04-01 00:00:00,-1358,shopping,direct_debit,0
14,2025-02-12 00:00:00,-73,subscriptions,transfer,1
14,2025-01-27 00:00:00,-1469,rent,card,1
14,2025-02-14 00:00:00,-1661,food,card,0
14,2025-01-01 00:00:00,4832,salary,transfer,1
14,2025-02-26 00:00:00,-909,shopping,card,0
14,2025-02-22 00:00:00,-1855,subscriptions,transfer,1
14,2025-02-14 00:00:00,-818,travel,card,0
14,2025-03-03 00:00:00,-1383,travel,direct_debit,0
14,2025-01-29 00:00:00,-974,rent,card,1
14,2025-01-05 00:00:00,-91,food,transfer,0
14,2025-02-03 00:00:00,4832,salary,card,1
14,2025-02-13 00:00:00,-1868,rent,transfer,1
14,2025-01-21 00:00:00,-203,shopping,direct_debit,0
14,2025-01-12 00:00:00,-1266,food,direct_debit,0
14,2025-03-03 00:00:00,-113,shopping,transfer,0
14,2025-03-25 00:00:00,-1293,rent,transfer,1
14,2025-01-21 00:00:00,4832,salary,card,1
14,2025-02-12 00:00:00,-439,rent,transfer,1
14,2025-03-31 00:00:00,-1528,travel,direct_debit,0
14,2025-03-11 00:00:00,-1402,food,transfer,0
14,2025-02-08 00:00:00,-246,rent,card,1
14,2025-02-20 00:00:00,-1175,travel,transfer,0
14,2025-01-20 00:00:00,4832,salary,transfer,1
14,2025-01-01 00:00:00,-229,subscriptions,transfer,1
14,2025-03-26 00:00:00,-1279,shopping,transfer,0
14,2025-01-26 00:00:00,4832,salary,card,1
14,2025-01-27 00:00:00,-1357,rent,transfer,1
14,2025-01-11 00:00:00,-1778,subscriptions,card,1
14,2025-02-09 00:00:00,-1014,subscriptions,transfer,1
14,2025-03-26 00:00:00,-236,food,direct_debit,0
14,2025-03-11 00:00:00,-428,subscriptions,transfer,1
14,2025-02-18 00:00:00,-432,food,transfer,0
14,2025-01-06 00:00:00,-950,food,transfer,0
14,2025-02-03 00:00:00,-1764,rent,transfer,1
14,2025-03-14 00:00:00,4832,salary,card,1
14,2025-03-31 00:00:00,-248,shopping,card,0
14,2025-03-27 00:00:00,-1705,food,direct_debit,0
14,2025-02-22 00:00:00,-515,travel,direct_debit,0
14,2025-01-08 00:00:00,-1726,subscriptions,direct_debit,1
14,2025-02-23 00:00:00,-1457,travel,transfer,0
14,2025-03-15 00:00:00,-1025,rent,transfer,1
14,2025-01-11 00:00:00,-1898,subscriptions,direct_debit,1
14,2025-01-05 00:00:00,-1219,travel,direct_debit,0
14,2025-03-15 00:00:00,-1320,shopping,card,0
14,2025-01-16 00:00:00,-404,subscriptions,card,1
14,2025-01-28 00:00:00,-308,rent,card,1
14,2025-02-24 00:00:00,4832,salary,direct_debit,1
14,2025-02-25 00:00:00,-1734,rent,direct_debit,1
14,2025-01-19 00:00:00,-578,travel,transfer,0
14,2025-01-09 00:00:00,4832,salary,transfer,1
14,2025-03-13 00:00:00,-1180,subscriptions,transfer,1
14,2025-02-05 00:00:00,-988,travel,card,0
14,2025-03-31 00:00:00,-1253,travel,direct_debit,0
14,2025-02-23 00:00:00,4832,salary,transfer,1
14,2025-01-20 00:00:00,-1210,rent,direct_debit,1
14,2025-03-16 00:00:00,4832,salary,card,1
14,2025-03-14 00:00:00,4832,salary,transfer,1
14,2025-03-10 00:00:00,-1847,food,transfer,0
14,2025-02-03 00:00:00,-1391,subscriptions,transfer,1
15,2025-03-19 00:00:00,-126,subscriptions,card,1
15,2025-02-05 00:00:00,-344,subscriptions,direct_debit,1
15,2025-03-19 00:00:00,-1470,shopping,transfer,0
15,2025-01-05 00:00:00,-1871,subscriptions,transfer,1
15,2025-03-30 00:00:00,-150,rent,direct_debit,1
15,2025-03-02 00:00:00,-1887,food,transfer,0
15,2025-01-03 00:00:00,-1724,food,transfer,0
15,2025-02-09 00:00:00,-1776,food,transfer,0
15,2025-03-31 00:00:00,-251,shopping,card,0
15,2025-01-18 00:00:00,-1573,food,transfer,0
15,2025-02-11 00:00:00,-1542,food,transfer,0
15,2025-03-19 00:00:00,-232,shopping,card,0
15,2025-02-26 00:00:00,-1920,rent,transfer,1
15,2025-03-04 00:00:00,-1826,travel,transfer,0
15,2025-01-08 00:00:00,-1670,travel,card,0
15,2025-01-09 00:00:00,-1503,food,direct_debit,0
15,2025-02-21 00:00:00,-1648,rent,direct_debit,1
15,2025-03-14 00:00:00,5103,salary,card,1
15,2025-01-25 00:00:00,-1764,rent,card,1
15,2025-02-01 00:00:00,5103,salary,transfer,1
15,2025-01-07 00:00:00,-1493,food,card,0
15,2025-02-05 00:00:00,-1736,food,transfer,0
15,2025-03-06 00:00:00,-1351,subscriptions,card,1
15,2025-03-29 00:00:00,5103,salary,card,1
15,2025-02-17 00:00:00,-1266,subscriptions,transfer,1
15,2025-01-23 00:00:00,-1251,subscriptions,direct_debit,1
15,2025-02-14 00:00:00,-384,food,transfer,0
15,2025-03-30 00:00:00,5103,salary,transfer,1
15,2025-01-04 00:00:00,-151,subscriptions,card,1
15,2025-03-15 00:00:00,-1805,rent,card,1
15,2025-03-24 00:00:00,-1437,rent,card,1
15,2025-02-04 00:00:00,-888,shopping,direct_debit,0
15,2025-01-03 00:00:00,-68,shopping,transfer,0
15,2025-01-17 00:00:00,-404,shopping,direct_debit,0
15,2025-01-02 00:00:00,-566,rent,direct_debit,1
15,2025-02-09 00:00:00,-1502,shopping,direct_debit,0
15,2025-02-05 00:00:00,-1883,subscriptions,transfer,1
15,2025-02-14 00:00:00,-566,subscriptions,card,1
15,2025-03-01 00:00:00,-1436,food,direct_debit,0
15,2025-03-21 00:00:00,-1247,subscriptions,card,1
15,2025-01-01 00:00:00,-1406,travel,transfer,0
15,2025-03-13 00:00:00,-1266,shopping,direct_debit,0
15,2025-02-06 00:00:00,-1451,food,card,0
15,2025-03-03 00:00:00,5103,salary,transfer,1
15,2025-02-05 00:00:00,-715,shopping,transfer,0
15,2025-02-03 00:00:00,-1506,shopping,direct_debit,0
15,2025-02-08 00:00:00,-357,rent,direct_debit,1
15,2025-01-31 00:00:00,5103,salary,direct_debit,1
15,2025-02-21 00:00:00,-704,shopping,direct_debit,0
15,2025-01-18 00:00:00,-102,shopping,direct_debit,0
15,2025-03-05 00:00:00,-581,food,transfer,0
15,2025-02-21 00:00:00,-1558,subscriptions,card,1
15,2025-03-16 00:00:00,-1221,shopping,card,0
15,2025-02-13 00:00:00,-1510,shopping,card,0
15,2025-03-29 00:00:00,-1357,travel,transfer,0
15,2025-03-27 00:00:00,-1088,food,transfer,0
15,2025-01-22 00:00:00,-1845,shopping,direct_debit,0
15,2025-01-24 00:00:00,-249,food,transfer,0
15,2025-01-17 00:00:00,-579,shopping,direct_debit,0
15,2025-03-13 00:00:00,-1989,rent,direct_debit,1
15,2025-02-12 00:00:00,-232,shopping,card,0
15,2025-02-15 00:00:00,-1574,rent,transfer,1
15,2025-02-23 00:00:00,-811,food,transfer,0
15,2025-03-16 00:00:00,-999,food,card,0
15,2025-03-02 00:00:00,5103,salary,direct_debit,1
15,2025-03-16 00:00:00,-1983,travel,direct_debit,0
15,2025-01-10 00:00:00,-1871,subscriptions,card,1
15,2025-03-06 00:00:00,5103,salary,direct_debit,1
15,2025-02-18 00:00:00,-661,travel,transfer,0
15,2025-01-07 00:00:00,-331,rent,card,1
15,2025-02-13 00:00:00,-1216,subscriptions,transfer,1
15,2025-01-19 00:00:00,-1816,food,direct_debit,0
15,2025-01-24 00:00:00,5103,salary,transfer,1
15,2025-02-12 00:00:00,-412,shopping,transfer,0
15,2025-03-23 00:00:00,5103,salary,card,1
15,2025-02-27 00:00:00,-478,food,card,0
15,2025-03-15 00:00:00,-1052,rent,card,1
15,2025-01-17 00:00:00,-938,travel,direct_debit,0
15,2025-02-24 00:00:00,-928,subscriptions,transfer,1
15,2025-02-19 00:00:00,5103,salary,card,1
15,2025-03-10 00:00:00,-1546,rent,transfer,1
15,2025-01-02 00:00:00,-1600,food,direct_debit,0
15,2025-01-25 00:00:00,5103,salary,direct_debit,1
15,2025-01-01 00:00:00,-1552,shopping,card,0
15,2025-01-29 00:00:00,-1846,shopping,transfer,0
15,2025-02-09 00:00:00,-260,rent,transfer,1
16,2025-03-17 00:00:00,-392,food,card,0
16,2025-01-06 00:00:00,-1992,food,transfer,0
16,2025-02-28 00:00:00,-1115,shopping,direct_debit,0
16,2025-03-09 00:00:00,-938,food,direct_debit,0
16,2025-01-18 00:00:00,-1896,food,transfer,0
16,2025-02-15 00:00:00,-387,rent,transfer,1
16,2025-01-03 00:00:00,-509,rent,direct_debit,1
16,2025-01-17 00:00:00,-1553,rent,card,1
16,2025-03-17 00:00:00,-396,travel,card,0
16,2025-02-16 00:00:00,-1382,shopping,card,0
16,2025-02-18 00:00:00,-573,shopping,direct_debit,0
16,2025-03-21 00:00:00,10177,salary,direct_debit,1
16,2025-01-07 00:00:00,-271,shopping,direct_debit,0
16,2025-01-03 00:00:00,10177,salary,direct_debit,1
16,2025-01-15 00:00:00,-959,subscriptions,transfer,1
16,2025-01-16 00:00:00,-567,travel,transfer,0
16,2025-03-31 00:00:00,-470,rent,direct_debit,1
16,2025-03-29 00:00:00,-69,shopping,transfer,0
16,2025-02-23 00:00:00,-256,shopping,direct_debit,0
16,2025-03-08 00:00:00,-1325,food,direct_debit,0
16,2025-03-31 00:00:00,-907,rent,card,1
16,2025-03-07 00:00:00,-1315,shopping,card,0
16,2025-02-06 00:00:00,10177,salary,card,1
16,2025-03-05 00:00:00,-1297,rent,card,1
16,2025-02-03 00:00:00,-463,travel,transfer,0
16,2025-04-01 00:00:00,-654,subscriptions,card,1
16,2025-01-06 00:00:00,-1066,travel,card,0
16,2025-03-30 00:00:00,-727,subscriptions,card,1
16,2025-01-01 00:00:00,10177,salary,direct_debit,1
16,2025-01-12 00:00:00,10177,salary,direct_debit,1
16,2025-03-27 00:00:00,-355,subscriptions,card,1
16,2025-03-07 00:00:00,10177,salary,direct_debit,1
16,2025-01-13 00:00:00,-1369,food,card,0
16,2025-02-28 00:00:00,-590,food,transfer,0
16,2025-01-07 00:00:00,10177,salary,card,1
16,2025-01-06 00:00:00,-787,food,direct_debit,0
16,2025-02-10 00:00:00,-1562,subscriptions,card,1
16,2025-01-13 00:00:00,10177,salary,card,1
16,2025-01-18 00:00:00,-1375,shopping,card,0
16,2025-02-12 00:00:00,-1881,food,transfer,0
16,2025-03-21 00:00:00,-1849,food,direct_debit,0
16,2025-01-12 00:00:00,-1719,food,transfer,0
16,2025-01-24 00:00:00,10177,salary,transfer,1
16,2025-02-21 00:00:00,-606,subscriptions,transfer,1
16,2025-03-30 00:00:00,-1688,subscriptions,transfer,1
16,2025-03-25 00:00:00,-281,rent,card,1
16,2025-03-31 00:00:00,-170,shopping,card,0
16,2025-01-14 00:00:00,-1916,subscriptions,direct_debit,1
16,2025-03-03 00:00:00,-1439,travel,transfer,0
16,2025-01-24 00:00:00,-827,travel,transfer,0
16,2025-03-20 00:00:00,10177,salary,direct_debit,1
16,2025-01-17 00:00:00,-1934,subscriptions,transfer,1
16,2025-01-15 00:00:00,-952,subscriptions,card,1
16,2025-01-09 00:00:00,-1391,food,transfer,0
16,2025-01-02 00:00:00,-1828,shopping,direct_debit,0
16,2025-03-09 00:00:00,-1230,shopping,direct_debit,0
16,2025-03-14 00:00:00,-1421,rent,transfer,1
16,2025-03-08 00:00:00,-1459,travel,direct_debit,0
16,2025-03-21 00:00:00,10177,salary,transfer,1
16,2025-03-26 00:00:00,-559,shopping,transfer,0
16,2025-02-14 00:00:00,-1435,shopping,direct_debit,0
16,2025-02-19 00:00:00,-1768,rent,direct_debit,1
16,2025-03-20 00:00:00,10177,salary,card,1
16,2025-03-24 00:00:00,-1085,rent,transfer,1
16,2025-03-05 00:00:00,-203,rent,transfer,1
16,2025-02-11 00:00:00,-727,rent,transfer,1
16,2025-01-07 00:00:00,-506,travel,direct_debit,0
16,2025-03-24 00:00:00,-875,subscriptions,card,1
16,2025-01-11 00:00:00,-959,subscriptions,direct_debit,1
16,2025-02-27 00:00:00,10177,salary,transfer,1
16,2025-02-27 00:00:00,-293,food,transfer,0
16,2025-03-25 00:00:00,10177,salary,card,1
16,2025-02-21 00:00:00,-123,subscriptions,direct_debit,1
16,2025-03-12 00:00:00,10177,salary,card,1
16,2025-03-19 00:00:00,-1355,travel,transfer,0
16,2025-03-07 00:00:00,-473,travel,direct_debit,0
16,2025-03-27 00:00:00,-1996,subscriptions,transfer,1
16,2025-02-16 00:00:00,10177,salary,card,1
16,2025-02-28 00:00:00,-1197,food,direct_debit,0
16,2025-03-18 00:00:00,-1517,subscriptions,direct_debit,1
16,2025-02-16 00:00:00,-976,shopping,card,0
16,2025-01-13 00:00:00,-504,shopping,card,0
17,2025-02-15 00:00:00,-1688,shopping,transfer,0
17,2025-03-12 00:00:00,-815,travel,direct_debit,0
17,2025-01-14 00:00:00,3117,salary,card,1
17,2025-03-05 00:00:00,-1733,rent,direct_debit,1
17,2025-02-22 00:00:00,3117,salary,transfer,1
17,2025-03-20 00:00:00,-434,rent,card,1
17,2025-02-20 00:00:00,-986,rent,card,1
17,2025-02-13 00:00:00,3117,salary,transfer,1
17,2025-01-06 00:00:00,-1765,shopping,direct_debit,0
17,2025-03-17 00:00:00,3117,salary,transfer,1
17,2025-02-28 00:00:00,-1256,shopping,direct_debit,0
17,2025-01-18 00:00:00,-58,subscriptions,direct_debit,1
17,2025-01-07 00:00:00,-1965,travel,transfer,0
17,2025-03-16 00:00:00,-1943,subscriptions,direct_debit,1
17,2025-01-23 00:00:00,-1234,shopping,card,0
17,2025-01-17 00:00:00,3117,salary,transfer,1
17,2025-03-26 00:00:00,-1291,travel,transfer,0
17,2025-03-06 00:00:00,-907,subscriptions,direct_debit,1
17,2025-03-30 00:00:00,-610,rent,transfer,1
17,2025-02-13 00:00:00,-977,food,card,0
17,2025-01-18 00:00:00,-1283,subscriptions,direct_debit,1
17,2025-03-07 00:00:00,-1776,food,direct_debit,0
17,2025-03-12 00:00:00,-1507,food,direct_debit,0
17,2025-03-12 00:00:00,-495,shopping,card,0
17,2025-01-27 00:00:00,-1513,travel,transfer,0
17,2025-03-29 00:00:00,-1936,food,direct_debit,0
17,2025-01-17 00:00:00,-1381,shopping,card,0
17,2025-03-06 00:00:00,-1471,travel,direct_debit,0
17,2025-02-11 00:00:00,-286,shopping,transfer,0
17,2025-03-13 00:00:00,-1243,subscriptions,direct_debit,1
17,2025-03-27 00:00:00,-904,shopping,direct_debit,0
17,2025-03-10 00:00:00,-1847,food,transfer,0
17,2025-01-02 00:00:00,-268,travel,card,0
17,2025-02-18 00:00:00,-158,rent,direct_debit,1
17,2025-01-08 00:00:00,-596,rent,card,1
17,2025-02-06 00:00:00,-563,shopping,card,0
17,2025-01-08 00:00:00,-1656,shopping,transfer,0
17,2025-01-27 00:00:00,-116,travel,transfer,0
17,2025-02-27 00:00:00,3117,salary,direct_debit,1
17,2025-03-28 00:00:00,-1200,shopping,card,0
17,2025-03-24 00:00:00,-846,travel,card,0
17,2025-03-07 00:00:00,-639,shopping,direct_debit,0
17,2025-03-27 00:00:00,3117,salary,transfer,1
17,2025-02-19 00:00:00,-1664,subscriptions,direct_debit,1
17,2025-02-10 00:00:00,-160,travel,card,0
17,2025-02-02 00:00:00,-1320,rent,transfer,1
17,2025-01-29 00:00:00,-1493,shopping,direct_debit,0
17,2025-03-24 00:00:00,-1596,food,direct_debit,0
17,2025-03-11 00:00:00,-1285,shopping,card,0
17,2025-01-25 00:00:00,-969,food,card,0
17,2025-03-29 00:00:00,3117,salary,card,1
17,2025-01-23 00:00:00,-1102,shopping,card,0
17,2025-02-18 00:00:00,3117,salary,transfer,1
17,2025-02-05 00:00:00,-591,travel,card,0
17,2025-01-21 00:00:00,-1782,travel,transfer,0
17,2025-01-01 00:00:00,-1005,food,direct_debit,0
17,2025-01-20 00:00:00,3117,salary,card,1
17,2025-02-11 00:00:00,-154,travel,direct_debit,0
17,2025-03-20 00:00:00,-666,shopping,transfer,0
17,2025-03-15 00:00:00,-783,travel,card,0
17,2025-04-01 00:00:00,-1126,food,card,0
17,2025-01-24 00:00:00,-189,travel,direct_debit,0
17,2025-01-21 00:00:00,-1162,subscriptions,direct_debit,1
17,2025-02-21 00:00:00,3117,salary,transfer,1
17,2025-01-29 00:00:00,-1408,rent,transfer,1
17,2025-02-12 00:00:00,-651,food,card,0
17,2025-03-21 00:00:00,-1022,travel,direct_debit,0
17,2025-03-25 00:00:00,3117,salary,card,1
17,2025-03-27 00:00:00,-962,food,card,0
17,2025-03-24 00:00:00,-1931,travel,direct_debit,0
17,2025-02-01 00:00:00,3117,salary,direct_debit,1
18,2025-02-18 00:00:00,6510,salary,transfer,1
18,2025-02-02 00:00:00,-1532,travel,transfer,0
18,2025-01-04 00:00:00,-1733,travel,transfer,0
18,2025-03-07 00:00:00,-962,travel,transfer,0
18,2025-01-06 00:00:00,-1889,food,direct_debit,0
18,2025-01-25 00:00:00,-1102,food,card,0
18,2025-01-13 00:00:00,-1633,rent,direct_debit,1
18,2025-03-10 00:00:00,6510,salary,direct_debit,1
18,2025-01-09 00:00:00,-1422,rent,direct_debit,1
18,2025-01-28 00:00:00,-918,shopping,card,0
18,2025-01-27 00:00:00,-1747,travel,direct_debit,0
18,2025-02-25 00:00:00,-1722,shopping,card,0
18,2025-03-29 00:00:00,-98,rent,transfer,1
18,2025-02-12 00:00:00,6510,salary,card,1
18,2025-01-10 00:00:00,6510,salary,card,1
18,2025-02-02 00:00:00,-194,travel,direct_debit,0
18,2025-01-30 00:00:00,-884,food,transfer,0
18,2025-02-27 00:00:00,-878,shopping,transfer,0
18,2025-02-10 00:00:00,6510,salary,transfer,1
18,2025-03-28 00:00:00,6510,salary,direct_debit,1
18,2025-01-01 00:00:00,-1525,shopping,direct_debit,0
18,2025-01-09 00:00:00,-1249,shopping,card,0
18,2025-03-31 00:00:00,6510,salary,transfer,1
18,2025-03-06 00:00:00,6510,salary,transfer,1
18,2025-03-29 00:00:00,-1292,food,card,0
18,2025-02-06 00:00:00,-831,subscriptions,transfer,1
18,2025-03-26 00:00:00,6510,salary,transfer,1
18,2025-01-21 00:00:00,-500,travel,card,0
18,2025-02-20 00:00:00,-654,travel,direct_debit,0
18,2025-01-19 00:00:00,-1437,food,direct_debit,0
18,2025-03-24 00:00:00,-1994,food,card,0
18,2025-03-12 00:00:00,-339,travel,card,0
18,2025-01-06 00:00:00,6510,salary,direct_debit,1
18,2025-03-18 00:00:00,-1150,subscriptions,direct_debit,1
18,2025-01-11 00:00:00,-480,food,direct_debit,0
18,2025-02-14 00:00:00,-895,rent,direct_debit,1
18,2025-03-07 00:00:00,-379,rent,card,1
18,2025-01-29 00:00:00,-1759,travel,transfer,0
18,2025-01-25 00:00:00,6510,salary,card,1
18,2025-03-27 00:00:00,-1795,travel,card,0
18,2025-03-12 00:00:00,-1370,subscriptions,direct_debit,1
18,2025-01-10 00:00:00,-1425,food,card,0
18,2025-02-02 00:00:00,6510,salary,card,1
18,2025-03-16 00:00:00,-1998,subscriptions,transfer,1
18,2025-02-15 00:00:00,-1424,rent,direct_debit,1
18,2025-01-31 00:00:00,6510,salary,transfer,1
18,2025-03-21 00:00:00,6510,salary,card,1
18,2025-02-10 00:00:00,-972,subscriptions,transfer,1
18,2025-03-20 00:00:00,-676,shopping,direct_debit,0
18,2025-03-16 00:00:00,-1208,rent,direct_debit,1
18,2025-02-16 00:00:00,-927,food,card,0
18,2025-01-01 00:00:00,-554,food,card,0
18,2025-03-24 00:00:00,-616,subscriptions,transfer,1
18,2025-01-18 00:00:00,-1551,shopping,transfer,0
18,2025-03-03 00:00:00,-962,subscriptions,transfer,1
18,2025-02-09 00:00:00,-1179,subscriptions,card,1
18,2025-01-23 00:00:00,-1292,shopping,card,0
18,2025-02-05 00:00:00,-1875,rent,direct_debit,1
18,2025-01-26 00:00:00,-1552,food,direct_debit,0
18,2025-01-10 00:00:00,-204,shopping,card,0
18,2025-03-06 00:00:00,-113,shopping,direct_debit,0
18,2025-03-16 00:00:00,-1625,subscriptions,direct_debit,1
18,2025-01-28 00:00:00,6510,salary,direct_debit,1
18,2025-02-03 00:00:00,-1880,travel,direct_debit,0
18,2025-03-02 00:00:00,-1637,shopping,card,0
18,2025-02-16 00:00:00,-507,subscriptions,direct_debit,1
18,2025-02-07 00:00:00,-1001,rent,direct_debit,1
18,2025-03-07 00:00:00,6510,salary,transfer,1
18,2025-02-16 00:00:00,-71,travel,direct_debit,0
18,2025-01-31 00:00:00,-1451,travel,card,0
19,2025-03-07 00:00:00,-963,rent,card,1
19,2025-01-23 00:00:00,-1992,travel,direct_debit,0
19,2025-03-26 00:00:00,-1557,rent,direct_debit,1
19,2025-03-03 00:00:00,-132,food,card,0
19,2025-03-04 00:00:00,-178,rent,transfer,1
19,2025-02-17 00:00:00,-137,rent,direct_debit,1
19,2025-01-27 00:00:00,-1909,travel,transfer,0
19,2025-02-19 00:00:00,-1929,subscriptions,transfer,1
19,2025-01-06 00:00:00,10062,salary,direct_debit,1
19,2025-02-11 00:00:00,10062,salary,direct_debit,1
19,2025-03-08 00:00:00,-1749,shopping,transfer,0
19,2025-02-03 00:00:00,-1164,travel,direct_debit,0
19,2025-01-23 00:00:00,-1388,subscriptions,transfer,1
19,2025-02-16 00:00:00,-1388,travel,card,0
19,2025-03-08 00:00:00,-820,food,card,0
19,2025-03-08 00:00:00,-772,subscriptions,transfer,1
19,2025-03-04 00:00:00,-1866,subscriptions,direct_debit,1
19,2025-01-01 00:00:00,-1856,travel,card,0
19,2025-02-26 00:00:00,-521,rent,card,1
19,2025-03-07 00:00:00,-625,shopping,card,0
19,2025-01-20 00:00:00,-372,rent,transfer,1
19,2025-03-19 00:00:00,-1723,shopping,card,0
19,2025-03-26 00:00:00,-899,rent,transfer,1
19,2025-01-15 00:00:00,-1432,subscriptions,transfer,1
19,2025-03-03 00:00:00,-1259,rent,card,1
19,2025-03-24 00:00:00,-95,subscriptions,card,1
19,2025-01-06 00:00:00,-1224,rent,direct_debit,1
19,2025-01-21 00:00:00,-1339,rent,direct_debit,1
19,2025-01-06 00:00:00,-350,travel,card,0
19,2025-01-22 00:00:00,-1939,food,card,0
19,2025-03-08 00:00:00,-1277,subscriptions,direct_debit,1
19,2025-03-23 00:00:00,10062,salary,direct_debit,1
19,2025-03-26 00:00:00,-1989,food,card,0
19,2025-01-28 00:00:00,-1292,subscriptions,transfer,1
19,2025-03-03 00:00:00,-499,rent,transfer,1
19,2025-03-18 00:00:00,-1677,rent,direct_debit,1
19,2025-01-24 00:00:00,-1400,travel,direct_debit,0
19,2025-02-03 00:00:00,-1533,rent,direct_debit,1
19,2025-02-13 00:00:00,-1271,subscriptions,direct_debit,1
19,2025-01-09 00:00:00,-824,rent,transfer,1
19,2025-01-17 00:00:00,10062,salary,card,1
19,2025-01-26 00:00:00,-1810,travel,direct_debit,0
19,2025-03-29 00:00:00,-1742,subscriptions,card,1
19,2025-03-19 00:00:00,10062,salary,card,1
19,2025-03-02 00:00:00,-1278,travel,card,0
19,2025-03-10 00:00:00,-1590,travel,card,0
19,2025-01-12 00:00:00,-1400,subscriptions,card,1
19,2025-03-19 00:00:00,-1744,travel,card,0
19,2025-03-28 00:00:00,-933,shopping,direct_debit,0
19,2025-02-23 00:00:00,-1841,food,card,0
19,2025-03-31 00:00:00,-928,travel,card,0
19,2025-03-03 00:00:00,-767,subscriptions,direct_debit,1
19,2025-03-31 00:00:00,-250,travel,transfer,0
19,2025-01-18 00:00:00,-1027,food,card,0
19,2025-01-11 00:00:00,-1275,food,direct_debit,0
19,2025-02-22 00:00:00,-437,food,card,0
19,2025-04-01 00:00:00,-1666,shopping,card,0
19,2025-03-15 00:00:00,-291,travel,direct_debit,0
19,2025-01-01 00:00:00,-1390,subscriptions,card,1
19,2025-03-30 00:00:00,-887,food,transfer,0
19,2025-01-14 00:00:00,-922,rent,direct_debit,1
19,2025-03-16 00:00:00,-585,food,direct_debit,0
19,2025-02-24 00:00:00,-798,travel,direct_debit,0
19,2025-02-05 00:00:00,-863,shopping,card,0
19,2025-02-22 00:00:00,-1655,travel,direct_debit,0
19,2025-03-03 00:00:00,-808,rent,direct_debit,1
19,2025-03-13 00:00:00,-569,subscriptions,transfer,1
19,2025-03-15 00:00:00,-1635,food,direct_debit,0
19,2025-02-20 00:00:00,-332,shopping,direct_debit,0
19,2025-01-16 00:00:00,-520,shopping,transfer,0
19,2025-03-31 00:00:00,-255,rent,card,1
19,2025-03-07 00:00:00,-1659,subscriptions,transfer,1
19,2025-03-12 00:00:00,-1477,travel,direct_debit,0
19,2025-04-01 00:00:00,10062,salary,card,1
19,2025-02-19 00:00:00,-60,shopping,card,0
19,2025-01-19 00:00:00,-1946,subscriptions,direct_debit,1
19,2025-02-25 00:00:00,10062,salary,card,1
19,2025-02-03 00:00:00,-809,rent,card,1
19,2025-03-19 00:00:00,10062,salary,direct_debit,1
19,2025-02-19 00:00:00,-1307,subscriptions,direct_debit,1
19,2025-03-08 00:00:00,-1507,food,direct_debit,0
19,2025-01-08 00:00:00,-1361,rent,transfer,1
19,2025-02-26 00:00:00,10062,salary,card,1
19,2025-03-26 00:00:00,-635,travel,card,0
19,2025-01-05 00:00:00,-1095,travel,direct_debit,0
19,2025-03-31 00:00:00,-1309,rent,card,1
19,2025-03-28 00:00:00,10062,salary,transfer,1
19,2025-01-31 00:00:00,-50,shopping,card,0
19,2025-01-12 00:00:00,-1646,food,transfer,0
19,2025-02-15 00:00:00,-859,shopping,transfer,0
19,2025-03-17 00:00:00,-1110,rent,card,1
19,2025-04-01 00:00:00,10062,salary,card,1
19,2025-03-12 00:00:00,-1537,food,direct_debit,0
19,2025-03-16 00:00:00,-761,food,transfer,0
19,2025-01-29 00:00:00,-448,travel,transfer,0
19,2025-02-21 00:00:00,-59,travel,transfer,0
19,2025-01-23 00:00:00,-1086,subscriptions,card,1
